@relation Train

@attribute MeanSentenceLengthFeature numeric
@attribute StopWordsPercentagesFeature numeric
@attribute UniqueWordsPercentages numeric
@attribute PostagNoun numeric
@attribute PostagAdjective numeric
@attribute PostagVerb numeric
@attribute PostagConjunction numeric
@attribute 'Train Feature' numeric

@data
66.287202,1.581845,0.02873,1,2,10,1,1
6.402692,1.291925,0.012691,2,4,10,1,1
3.462348,0.959025,0.00323,1,2,10,1,1
157.466667,2.918519,0.043007,1,3,10,4.031129,1
277.3,4.1,0.010654,0,1.414214,10,1,1
60.270149,2.20597,0.057912,1,1,10,2,1
11.76383,2.929078,0.053414,0,1,10,4,1
25.353846,2.376923,0.020094,1,0,10,1,1
55.239394,2.884848,0.042914,0,3,10,2,1
2.18,2.613333,0.089916,1,2,10,1,1
16.3,1.9375,0.044075,0,3.162278,10,0,0
114.543243,3.220721,0.029591,0,3,10,1,1
72.3,2.121053,0.07447,1,3.162278,10,1,1
62.811628,2.268217,0.068516,2,5,10,0,1
48.67931,2.763218,0.092739,1,3.162278,10,2,1
65.2,3.261111,0.034513,1,3,10,1,1
35.144444,2.911111,0.034026,1,1,10,1,1
48.7,3.049123,0.01836,0,2.236068,10,0,1
68.46129,2.643011,0.042649,2,1,10,0,1
132.172727,2.975758,0.050968,0,1,10,0,1
92.526087,2.837681,0.067535,2,5.09902,10,1,1
86.083784,2.762162,0.049438,0,2,10,0,1
68.782759,2.177011,0.034018,2,2,10,0,1
40.1125,3.15625,0.022542,3,4,10,1,1
115.108511,2.984397,0.024377,0,3,10,2,1
38.945833,2.766667,0.037255,2,5,10,1,1
50.724242,2.593939,0.052963,0,3,10,1,1
49.89375,3.014583,0.026709,0,3,10,1,1
109.778261,2.672464,0.042747,1,3,10,1,1
112.718605,2.502326,0.058669,0,1,10,1,1
434.766667,3.581481,0.032353,1,4.123106,10,3.041381,1
97.196517,2.47927,0.100919,2,4,10,2.061553,1
169.230496,1.966115,0.096421,1,2,10,0.5,1
182.820513,2.277778,0.063101,2,3,10,3.041381,1
102.227273,1.841751,0.000093,1,0,10,2.061553,1
155.286667,1.903704,0.046909,0,1,10,3.041381,1
141.166667,2.363426,0.001068,1,1,10,4.031129,1
42.923423,1.373874,0.013416,1,0,10,3.041381,1
85.166667,1.383041,0.031463,2,1,10,3.041381,1
94.655039,1.35056,0.02551,3,8,10,4.031129,1
108.787356,1.36143,0.049732,2,1,10,2.061553,1
222.666667,2.138889,0.07752,2,0,10,3.041381,1
192.611111,2.666667,0.008981,2,2,10,3.041381,1
206.166667,3.555556,0.024647,1,1.414214,10,4.031129,1
89.005376,1.86141,0.000357,3,2,10,4.031129,1
25.293939,0.819529,0.007961,1,2,10,4.031129,1
249.992754,2.872786,0.024528,3,8.062258,10,3.041381,1
71.382883,1.257257,0.006431,1,1,10,4.031129,1
88.683908,1.521073,0.008989,3,1,10,4.031129,1
117.354167,1.822917,0.065548,4,1,10,3.041381,1
42.358156,1.107959,0.01863,1,0,10,2.061553,1
118.520833,1.833333,0.080261,3,8,10,3.041381,1
106.742424,1.777778,0.009956,1,0,10,3.041381,1
107.572917,1.760417,0.016298,1,6,10,3.041381,1
47.688406,1.093398,0.000259,0,0,10,3.041381,1
44.748062,1.115418,0.015662,1,2,10,3.041381,1
337.570149,3.31194,0.068566,1,1,10,1,1
265.53617,3.102128,0.064068,0,2.236068,10,3,1
251.946154,3.261538,0.030748,1,1.414214,10,0,1
332.539394,3.263636,0.03226,0,4.123106,10,1,1
279.48,3.42,0.079262,1,3.162278,10,0,1
293.6,3.5125,0.033421,0,4,10,1,1
391.843243,3.554054,0.018937,0,4.123106,10,0,1
349.6,3.236842,0.063816,1,4,10,0,1
340.111628,3.632558,0.057862,2,4.123106,10,1,1
325.97931,3.458621,0.082085,1,4,10,1,1
212.1,2.661111,0.045167,1,4.123106,10,0,1
242.155556,3.040741,0.023372,1,2.236068,10,0,1
228.6,3.426316,0.007705,0,3,10,1,1
345.76129,3.125806,0.031995,2,2.236068,10,1,1
409.472727,3.481818,0.040314,0,2.236068,10,1,1
184.773913,3.891304,0.05688,2,4,10,0,1
363.383784,3.281081,0.038784,0,3.162278,10,1,1
346.082759,3.572414,0.023364,2,3.162278,10,1,1
317.4125,3.35625,0.033196,3,5.09902,10,0,1
392.408511,3.602128,0.013723,0,4.123106,10,1,1
316.245833,2.691667,0.047909,2,4.123106,10,0,1
328.024242,3.124242,0.042309,0,4.123106,10,0,1
327.19375,3.03125,0.016055,0,2.236068,10,0,1
387.078261,3.595652,0.032093,1,4.123106,10,0,1
390.018605,3.409302,0.048015,0,2.236068,10,0,1
72.033979,2.147031,0.004498,1,2,10,2,1
85.623995,2.332377,0.037818,0,1,10,1,1
5.030755,1.982813,0.100826,1,4,10,0,1
58.090149,2.126567,0.147828,2,3,10,1,1
43.970149,1.914179,0.101987,1,4.123106,10,2,1
54.273094,2.298709,0.087504,1,4,10,1,1
12.029851,1.669678,0.132382,0,4.123106,10,1,1
2.541479,1.960778,0.126429,1,4,10,2,1
11.590839,1.908389,0.150652,0,4.123106,10,0,1
125.470149,2.654643,0.023399,0,4,10,1,1
95.414594,2.209508,0.091938,0,2,10,1,1
108.970149,2.428123,0.076272,1,3.162278,10,2,1
8.191141,1.994704,0.100562,1,2,10,2,1
71.902578,2.49118,0.10888,1,2,10,2,1
152.796236,1.76963,0.125447,1,4.123106,10,1,1
25.813635,2.138362,0.10735,1,3,10,2,1
8.512609,2.483788,0.09193,1,3,10,2,1
20.157649,2.590019,0.035371,2,5,10,1,1
54.838361,2.63671,0.082289,1,4,10,0,1
21.324316,2.145522,0.020658,1,4,10,1,1
9.545907,2.557214,0.110875,1,4,10,1,1
10.376399,2.242071,0.084621,1,2,10,1,1
49.508112,2.283582,0.10066,2,4,10,1,1
52.448455,2.040611,0.116581,1,2,10,1,1
13.590016,2.035188,0.03332,1,1,10,3,1
67.003224,1.486138,0.096328,0,2,10,2,1
13.94383,2.245957,0.14333,1,1,10,3,1
28.06383,1.650266,0.097489,0,2.236068,10,4,1
126.307073,1.874928,0.083005,0,2,10,3,1
84.06383,1.578387,0.127884,1,2.236068,10,3,1
74.575458,1.769421,0.12193,2,6,10,4,1
60.44314,1.661775,0.146153,1,2.236068,10,2,1
53.43617,1.454492,0.018901,1,2,10,3,0
23.380615,1.607565,0.08744,1,0,10,3,1
36.93617,2.582307,0.071774,0,1.414214,10,4,1
80.22512,1.430336,0.096063,2,0,10,4,1
143.936557,1.805416,0.104382,0,0,10,4,1
80.762257,2.407031,0.120948,2,6.082763,10,3,1
97.847614,1.59517,0.102852,0,1,10,4,1
80.546588,2.160675,0.087432,2,1,10,4,1
51.87633,1.728059,0.030872,3,3,10,3,1
126.87234,1.702128,0.077791,0,2,10,2,1
50.709663,1.571809,0.016159,2,6,10,3,1
62.488072,1.368794,0.106377,0,2,10,3,1
61.65758,1.810505,0.080123,0,4,10,3,1
121.542091,1.570768,0.096161,1,2,10,3,1
124.482434,1.402276,0.112083,0,0,10,3,1
80.59324,2.192308,0.063008,1,3,10,1,1
27.533846,2.573846,0.11001,2,2,10,0,1
41.653846,1.581731,0.064169,1,3.162278,10,1,1
139.897089,2.557173,0.049685,1,3,10,0,1
97.653846,1.712551,0.094564,0,3.162278,10,0,1
88.165474,1.884615,0.08861,1,5,10,1,1
74.033156,2.19496,0.112833,0,3.162278,10,1,1
39.846154,2.702991,0.014419,0,3,10,0,1
9.790598,1.941595,0.05412,0,1,10,0,1
23.346154,2.949393,0.038454,1,2.236068,10,1,1
93.815136,2.132754,0.062743,1,1,10,1,1
157.526573,2.50979,0.071062,1,1,10,1,1
67.172241,2.904682,0.087629,1,5.09902,10,0,1
111.43763,1.745322,0.069532,1,2,10,1,1
94.136605,2.53183,0.054112,1,2,10,1,1
65.466346,2.401442,0.002448,2,4,10,0,1
140.462357,2.234861,0.044471,1,3,10,1,1
64.299679,1.833333,0.017161,1,5,10,0,1
76.078089,2.2669,0.073057,1,3,10,0,1
75.247596,2.463942,0.046803,1,3,10,0,1
135.132107,2.128763,0.062841,2,3,10,0,1
138.072451,2.147585,0.078763,1,1,10,0,1
53.059394,1.391515,0.047002,1,1,10,1,1
38.939394,1.962121,0.001161,0,1,10,2,1
59.303849,1.821867,0.013323,0,0,10,1,1
17.060606,1.507974,0.031556,1,1,10,1,1
7.572234,1.818887,0.025602,2,8,10,2,1
6.560084,1.431557,0.049825,1,1,10,0,1
120.439394,2.113636,0.077428,1,0,10,1,1
90.383838,1.969697,0.008888,1,2,10,1,1
103.939394,2.926635,0.024555,0,1.414214,10,2,1
13.221896,1.613881,0.000265,2,2,10,2,1
76.933333,1.854545,0.008054,0,2,10,2,1
147.765481,2.243742,0.02462,2,8.062258,10,1,1
30.84439,1.48321,0.006524,0,1,10,2,1
13.543365,2.052247,0.008896,2,1,10,2,1
15.126894,1.839962,0.065456,3,1,10,1,1
59.869117,1.98775,0.018537,0,0,10,0,1
16.293561,1.75,0.080169,2,8,10,1,1
4.515152,1.757576,0.010049,0,0,10,1,1
5.345644,1.489583,0.016205,0,6,10,1,1
54.538867,1.685112,0.000167,1,0,10,1,1
57.479211,1.472163,0.015755,0,2,10,1,1
14.12,2.0825,0.045841,1,1.414214,10,1,1
112.363243,2.10973,0.060325,1,1,10,0,1
70.12,1.611579,0.015446,2,1.414214,10,0,1
60.631628,1.504186,0.021399,3,7,10,1,1
46.49931,1.547586,0.002823,2,1.414214,10,1,1
67.38,2.361111,0.124429,2,1,10,0,1
37.324444,2.617778,0.05589,2,1,10,0,1
50.88,2.734737,0.071556,1,1,10,1,1
66.28129,2.300645,0.047267,3,1,10,1,1
129.992727,1.818182,0.038948,1,1,10,1,1
94.706087,2.283478,0.022381,3,7.071068,10,0,1
83.903784,1.940541,0.040478,1,0,10,1,1
66.602759,1.616552,0.055898,3,0,10,1,1
37.9325,1.92625,0.112458,4,2,10,0,1
112.928511,1.948085,0.065539,1,1,10,1,1
36.765833,1.638333,0.127171,3,7,10,0,1
48.544242,2.09697,0.036953,1,1,10,0,1
47.71375,1.55625,0.063207,1,5,10,0,1
107.598261,2.003478,0.047169,0,1,10,0,1
110.538605,1.84093,0.031247,1,1,10,0,1
98.243243,2.481419,0.014484,0,1,10,1,1
56,1.559211,0.030395,1,0,10,1,1
46.511628,1.672965,0.024441,2,8.062258,10,0,1
32.37931,1.99569,0.048664,1,0,10,2,1
81.5,2.1875,0.078589,1,1,10,1,1
51.444444,1.770833,0.010049,1,2.236068,10,1,1
65,2.197368,0.025716,0,1,10,0,1
52.16129,1.836694,0.001426,2,2.236068,10,0,1
115.872727,2.273864,0.006893,0,2.236068,10,0,1
108.826087,2.173913,0.023459,2,8,10,1,1
69.783784,1.868243,0.005363,0,1.414214,10,0,1
52.482759,1.997845,0.010057,2,1.414214,10,0,1
23.8125,1.90625,0.066617,3,1.414214,10,1,1
98.808511,2.375,0.019698,0,1,10,2,1
22.645833,1.895833,0.08133,2,8.062258,10,1,1
34.424242,1.850379,0.008888,0,1,10,1,1
33.59375,2.28125,0.017366,0,6.082763,10,1,1
93.478261,1.940217,0.001328,1,1,10,1,1
96.418605,1.87936,0.014594,0,2.236068,10,1,1
42.243243,1.745377,0.044878,1,1,10,0,1
51.731615,2.144877,0.038925,2,8,10,1,1
65.863933,1.491612,0.063148,1,1,10,1,1
179.743243,2.035285,0.064105,1,0,10,0,1
149.687688,2.477978,0.004435,1,2,10,0,1
163.243243,3.124467,0.011232,0,1.414214,10,1,1
46.081953,1.744987,0.013058,2,2,10,1,1
17.629484,1.486732,0.021377,0,2,10,1,1
207.06933,3.078143,0.037943,2,8.062258,10,0,1
28.459459,1.581081,0.019847,0,1,10,1,1
45.760485,2.262349,0.004426,2,1,10,1,1
74.430743,1.784628,0.052133,3,1,10,0,1
0.565267,1.589707,0.005214,0,0,10,1,1
75.59741,1.795045,0.066846,2,8,10,0,1
63.819001,1.693284,0.023372,0,0,10,0,1
64.649493,1.499155,0.002882,0,6,10,0,1
4.764982,1.457697,0.013156,1,0,10,0,1
1.824639,1.220302,0.029078,0,2,10,0,1
9.488372,1.194002,0.005953,1,8.062258,10,1,1
23.62069,1.325771,0.01827,0,0,10,1,1
137.5,2.086257,0.108983,0,1,10,0,1
107.444444,2.219298,0.040444,0,2.236068,10,0,1
121,2.657895,0.05611,1,1,10,1,1
3.83871,1.403226,0.03182,1,2.236068,10,1,1
59.872727,1.432057,0.023502,1,2.236068,10,1,1
164.826087,2.092677,0.006935,1,8,10,0,1
13.783784,1.401849,0.025031,1,1.414214,10,1,1
3.517241,1.598004,0.040452,1,1.414214,10,1,1
32.1875,1.853618,0.097011,2,1.414214,10,0,1
42.808511,1.49888,0.050093,1,1,10,1,1
33.354167,1.484649,0.111724,1,8.062258,10,0,1
21.575758,1.531898,0.021506,1,1,10,0,1
22.40625,1.521382,0.047761,1,6.082763,10,0,1
37.478261,1.383295,0.031722,2,1,10,0,1
40.418605,1.010404,0.015801,1,2.236068,10,0,1
14.132318,1.056135,0.024223,1,8.062258,10,2,1
128.011628,2.411499,0.10303,1,8,10,1,1
97.956072,2.044789,0.034491,1,6,10,1,1
111.511628,2.668299,0.050157,2,7.071068,10,0,1
5.649662,2.076519,0.025867,0,6,10,0,1
69.361099,1.534461,0.017549,2,6,10,0,1
155.337715,2.281092,0.000982,0,1,10,1,1
23.272156,1.803897,0.019078,2,7,10,0,1
5.971131,1.678428,0.034499,0,7,10,0,1
22.699128,1.992006,0.091058,1,9,10,1,1
52.296883,1.69619,0.044139,2,8,10,2,1
23.865795,1.753876,0.105771,0,0,10,1,1
12.087385,2.019027,0.015553,2,8,10,1,1
12.917878,1.851017,0.041808,2,2,10,1,1
46.966633,1.461072,0.025769,3,8,10,1,1
49.906977,1.255814,0.009847,2,6,10,1,1
113.87931,2.062261,0.127253,0,1,10,1,1
83.823755,2.251596,0.058713,0,2.236068,10,1,1
97.37931,2.858439,0.07438,1,1,10,2,1
19.78198,1.880979,0.05009,1,2.236068,10,2,1
83.493417,1.305329,0.041771,1,2.236068,10,2,1
141.205397,2.508246,0.025205,1,8,10,1,1
37.404473,1.309413,0.043301,1,1.414214,10,2,1
20.103448,1.586207,0.058722,1,1.414214,10,2,1
8.56681,1.539871,0.115281,2,1.414214,10,1,1
66.4292,1.488628,0.068362,1,1,10,0,1
9.733477,1.494253,0.129994,1,8.062258,10,1,1
2.044932,1.621735,0.039776,1,1,10,1,1
1.21444,1.585129,0.066031,1,6.082763,10,1,1
61.098951,1.250375,0.049992,2,1,10,1,1
64.039294,1.068966,0.03407,1,2.236068,10,1,1
30.055556,2.416667,0.068539,0,2,10,0,1
16.5,2.337719,0.052873,1,1.414214,10,1,1
133.66129,1.812724,0.077163,1,2,10,1,1
197.372727,1.985354,0.085481,1,2,10,1,1
27.326087,2.977053,0.102048,1,8.062258,10,0,1
151.283784,1.936186,0.083952,1,1,10,1,1
133.982759,2.361111,0.068531,1,1,10,1,1
105.3125,1.642361,0.011972,2,1,10,0,1
180.308511,2.161348,0.05889,1,0,10,1,1
104.145833,1.819444,0.002741,1,8,10,0,1
115.924242,1.694444,0.087477,1,0,10,0,1
115.09375,2.09375,0.061222,1,6,10,0,1
174.978261,1.93599,0.077261,2,0,10,0,1
177.918605,1.898579,0.093182,1,2,10,0,1
13.555556,2.647173,0.015666,1,1.414214,10,1,1
103.605735,1.612903,0.008624,1,0,10,1,1
167.317172,2.49899,0.016942,1,0,10,1,1
57.381643,2.805153,0.033509,1,6.082763,10,0,1
121.228228,2.206206,0.015412,1,1,10,1,1
103.927203,2.606641,0.000008,1,1,10,1,1
75.256944,2.686343,0.056567,2,3,10,0,1
150.252955,2.63357,0.009649,1,2,10,1,1
74.090278,2.236111,0.07128,1,6,10,0,1
85.868687,2.272727,0.018937,1,2,10,0,1
85.038194,2.475694,0.007317,1,4,10,0,1
144.922705,2.252818,0.008722,2,2,10,0,1
147.863049,1.893196,0.024643,1,0,10,0,1
117.16129,2.20034,0.02429,2,1.414214,10,0,1
180.872727,3.290909,0.032608,0,1.414214,10,0,1
43.826087,1.894737,0.049175,2,7,10,1,1
134.783784,3.083926,0.031079,0,1,10,0,1
117.482759,3.127042,0.015658,2,1,10,0,1
88.8125,2.649671,0.040901,3,2.236068,10,1,1
163.808511,3.135498,0.006017,0,1.414214,10,2,1
87.645833,2.350877,0.055614,2,7.071068,10,1,1
99.424242,2.834131,0.034604,0,1.414214,10,1,1
98.59375,3.15625,0.008349,0,5.09902,10,1,1
158.478261,3.050343,0.024388,1,1.414214,10,1,1
161.418605,3.082007,0.040309,0,1.414214,10,1,1
63.711437,1.753079,0.008319,2,0,10,0,1
160.987377,2.316971,0.024885,0,6.082763,10,1,1
17.622493,1.61116,0.006789,2,1,10,0,1
0.321468,2.119021,0.008632,0,1,10,0,1
28.34879,2.075605,0.065191,1,3,10,1,1
46.64722,1.975292,0.018272,2,2,10,2,1
29.515457,2.020161,0.079904,0,6,10,1,1
17.737048,1.57087,0.010314,2,2,10,1,1
18.56754,1.936492,0.015941,2,4,10,1,1
41.316971,1.765778,0.000098,3,2,10,1,1
44.257314,1.287322,0.01602,2,0,10,1,1
224.698814,2.873518,0.016567,2,6.082763,10,1,1
46.088943,1.536609,0.00153,0,1,10,0,1
63.389969,1.515987,0.01695,2,1,10,0,1
92.060227,1.764205,0.073509,3,3,10,1,1
17.064217,1.383752,0.026591,0,2,10,2,1
93.226894,1.951515,0.088222,2,6,10,1,1
81.448485,1.842424,0.001995,0,2,10,1,1
82.278977,1.789205,0.024259,0,4,10,1,1
22.394466,0.788142,0.00822,1,2,10,1,1
19.454123,1.261311,0.007701,0,0,10,1,1
178.609871,2.763807,0.018096,2,7.071068,10,1,1
161.308846,2.487256,0.033517,0,7.071068,10,1,1
132.638587,2.552989,0.090076,1,9.055385,10,0,1
207.634598,2.878816,0.043157,2,8.062258,10,1,1
131.47192,2.445652,0.104789,0,1,10,0,1
143.250329,2.554677,0.014571,2,8.062258,10,0,1
142.419837,2.938859,0.040826,2,2.236068,10,0,1
202.304348,3.086957,0.024787,3,8.062258,10,0,1
205.244692,2.61274,0.008865,2,6.082763,10,0,1
17.301025,1.698975,0.015421,2,0,10,0,1
45.971284,1.602196,0.07198,3,2,10,1,1
29.024727,1.426107,0.025061,0,1,10,2,0
47.13795,1.492117,0.086693,2,7,10,1,1
35.359541,1.424242,0.003525,0,1,10,1,1
36.190034,1.86402,0.022729,0,5,10,1,1
23.694477,1.256169,0.006691,1,1,10,1,1
26.634821,1.238215,0.009231,0,1,10,1,1
28.670259,2.018319,0.056559,1,2,10,1,1
46.325752,1.674982,0.009641,2,1,10,2,1
29.836925,1.922414,0.071272,0,7,10,1,1
18.058516,1.613375,0.018946,2,1,10,1,1
18.889009,2.28125,0.007309,2,5,10,1,1
40.995502,1.728636,0.00873,3,1,10,1,1
43.935846,1.484362,0.024651,2,1,10,1,1
74.996011,1.523271,0.046919,3,1,10,1,1
1.166667,1.65625,0.014713,1,9,10,0,1
10.611742,1.447917,0.075505,3,1,10,0,1
9.78125,2,0.04925,3,7,10,0,1
69.665761,1.688859,0.065289,4,1,10,0,1
72.606105,1.952762,0.081211,3,3,10,0,1
76.162677,1.710106,0.061632,2,8,10,1,1
64.384268,1.471954,0.028586,0,0,10,1,1
65.214761,2.059176,0.002332,0,6,10,1,1
5.33025,1.288622,0.01837,1,0,10,1,1
2.389906,1.524988,0.034292,0,2,10,1,1
11.778409,1.541667,0.090218,2,8,10,0,1
10.947917,1.71875,0.063963,2,2,10,0,1
70.832428,1.65942,0.080002,3,8,10,0,1
73.772771,1.70155,0.095924,2,6,10,0,1
0.830492,1.961174,0.026254,0,6,10,0,1
59.054018,1.675889,0.010216,1,0,10,0,1
61.994362,1.37914,0.005706,0,2,10,0,1
59.884511,1.675272,0.016039,1,6,10,0,1
62.824855,1.503634,0.03196,0,4,10,0,1
2.940344,1.138524,0.015922,1,2,10,0,1
3.714799,2.405172,0.052039,0,5,10,1,1
79.877476,2.644167,0.009592,2,3,10,2,1
73.431034,2.805419,0.001947,0,1,10,3,1
27.580593,2.25822,0.053732,0,5,10,0,1
92.825771,2.413793,0.036453,2,4,10,1,1
12.148426,2.568216,0.022788,2,3,10,1,1
10.129572,2.190178,0.050787,1,3,10,0,1
17.887147,2.252874,0.062827,2,2,10,0,1
70.375479,1.956577,0.019241,1,1,10,1,1
10.649611,2.015573,0.002267,2,3,10,1,1
35.122524,2.183419,0.002536,2,2,10,3,1
33.983666,1.889292,0.068506,1,0,10,1,1
69.950642,2.663286,0.034034,0,2,10,1,1
67.106701,1.981132,0.002482,1,3,10,1,1
8.392573,2.687003,0.04923,0,2,10,3,1
127.757121,2.590705,0.05275,0,5.09902,10,1,1
83.931034,2.61706,0.003575,2,2.236068,10,0,1
111.253176,2.086509,0.004295,1,1,10,1,1
49.956676,2.480106,0.058108,2,1.414214,10,1,1
48.550082,2.663383,0.012536,1,1.414214,10,1,1
79.312209,2.358341,0.014806,2,3,10,1,1
5.476373,1.809706,0.069052,1,3,10,0,1
4.881466,2.662716,0.037326,1,4,10,1,1
37.068966,1.815789,0.059685,1,3.162278,10,1,1
0.95735,2.449183,0.047438,0,1,10,1,1
13.448276,2.310345,0.077955,1,3.162278,10,2,1
12.326108,2.145813,0.017058,1,2.44949,10,1.414214,1
106.50799,2.474348,0.046023,2,3,10,1,1
15.493208,2.289446,0.038178,2,3,10,1,1
56.826541,2.46604,0.037059,1,1.414214,10,1,1
57.340125,2.581505,0.006356,1,1,10,1,1
11.431034,1.819376,0.000286,1,1,10,1,1
155.468966,2.491454,0.03817,1,4,10,1,1
5.787716,1.811422,0.042046,2,4.123106,10,2,1
16.626687,1.469265,0.01006,2,2.236068,10,1,1
86.505859,2.120522,0.042685,1,2,10,0,1
11.220508,2.158802,0.02992,3,3.162278,10,1,1
105.346743,2.188378,0.013503,2,3,10,1,1
7.472701,2.293103,0.078247,2,4,10,0,1
85.010142,1.848377,0.005476,0,0,10,0,1
89.367473,2.499743,0.035449,2,0,10,2,1
28.456062,2.459399,0.070403,2,4,10,1,1
79.560491,2.699591,0.019492,1,2,10,1,1
15.447344,2.040075,0.023406,3,1.414214,10,1,1
96.941693,2.588715,0.036183,2,1,10,0,1
38.37931,2.103448,0.024772,1,0,10,0,1
18.254151,2.205619,0.036474,2,0,10,3,1
121.216749,2.16133,0.037435,2,3,10,2,1
15.568966,2.305556,0.020842,2,1,10,2,1
57.420317,2.521901,0.049027,2,2.236068,10,2,1
67.603849,2.06656,0.076173,2,4,10,1,1
12.456034,2.087069,0.001447,0,2,10,1,1
20.008359,1.988506,0.028129,2,3,10,2,1
127.888638,2.371396,0.021794,2,3,10,1,1
76.162677,1.710106,0.061632,2,8,10,1,1
77.145833,2.244048,0.053986,0,6,10,2,1
23.865795,1.753876,0.105771,0,0,10,1,1
96.54057,1.789474,0.088492,2,9,10,0,1
15.863225,1.655797,0.074827,2,2,10,0,1
6.414773,1.685606,0.102827,1,8,10,1,1
14.172348,1.727273,0.114866,2,7,10,1,1
74.090278,2.236111,0.07128,1,6,10,0,1
6.934812,1.694892,0.049772,2,8,10,0,0
38.837323,1.741135,0.049503,2,7,10,2,1
37.698465,1.765351,0.120545,1,5,10,0,1
73.665441,2.311275,0.018005,0,3,10,0,1
63.391903,1.554245,0.054521,1,8,10,0,1
12.107372,2.00641,0.10127,0,3,10,2,1
131.47192,2.445652,0.104789,0,1,10,0,1
87.645833,2.350877,0.055614,2,7.071068,10,1,1
107.538377,1.666667,0.047745,1,4,10,0,1
53.671474,2.461538,0.006069,2,4.123106,10,0,1
52.264881,2.85119,0.039504,1,6.082763,10,0,1
75.59741,1.795045,0.066846,2,8,10,0,1
1.761574,1.837963,0.121092,1,8,10,1,1
1.166667,1.65625,0.014713,1,9,10,0,1
33.354167,1.484649,0.111724,1,8.062258,10,0,1
4.672149,2.188596,0.004601,0,6,10,0,1
9.733477,1.494253,0.129994,1,8.062258,10,1,1
8.61131,1.628571,0.034981,1,7.141428,10,1,1
102.793191,1.838415,0.098062,2,8,10,0,1
11.778409,1.541667,0.090218,2,8,10,0,1
53.111742,1.833333,0.089098,1,6.082763,10,0,1
61.054924,2.587121,0.045683,1,6,10,0,1
15.145833,2.125,0.052325,1,6,10,0,1
151.754167,2.077174,0.09021,1,9,10,0,1
2.072917,1.739583,0.094085,2,9.055385,10,1,1
20.341486,2.110507,0.062099,2,7.071068,10,0,1
82.79106,1.622977,0.009354,1,7,10,1,1
14.935307,1.714912,0.022119,3,8.062258,10,0,1
101.631944,1.421296,0.065542,2,8,10,0,1
11.1875,1.875,0.130286,2,9,10,1,1
81.295343,1.284314,0.046563,0,5,10,1,1
85.652674,1.512438,0.01659,2,5,10,1,1
24.741263,2.229839,0.122443,2,9,10,0,1
75.845692,1.857345,0.071532,1,7,10,0,1
11.732545,1.608108,0.075445,3,4.123106,10,0,1
93.226894,1.951515,0.088222,2,6,10,1,1
42.094109,1.673851,0.076812,1,5,10,1,1
14.539352,1.782407,0.088514,2,5,10,2,1
124.931548,1.940476,0.014605,2,8,10,1,1
11.854167,1.5,0.072881,2,6,10,1,1
53.705518,1.925676,0.101067,2,3.162278,10,1,1
63.88905,1.824612,0.024133,2,1,10,0,1
16.170833,1.608333,0.053486,0,3,10,0,1
16.293561,1.75,0.080169,2,8,10,1,1
124.173839,1.729508,0.073834,2,8,10,0,1
153.308511,2.629179,0.007646,2,2,10,1,1
52.296883,1.69619,0.044139,2,8,10,2,1
172.703247,2.631579,0.026861,0,1,10,1,1
92.025902,2.049029,0.013195,0,6,10,1,1
69.747905,1.752418,0.041195,3,0,10,2,1
61.990329,1.896841,0.053235,0,1,10,2,1
150.252955,2.63357,0.009649,1,2,10,1,1
69.227865,1.758408,0.011859,0,0,10,1,1
115,1.87234,0.012128,0,1,10,1,1
113.861142,2.423292,0.058914,1,3,10,1,1
149.828118,3.147685,0.043626,2,5,10,1,1
12.770775,1.898434,0.007111,1,0,10,1,1
88.270049,1.972177,0.039638,2,5,10,1,1
207.634598,2.878816,0.043157,2,8.062258,10,1,1
163.808511,3.135498,0.006017,0,1.414214,10,2,1
31.3757,1.630086,0.013887,1,4,10,1,1
129.834152,2.914894,0.0677,0,4.123106,10,1,1
128.427558,3.288754,0.022128,1,2.236068,10,1,1
0.565267,1.589707,0.005214,0,0,10,1,1
74.401103,2.189913,0.05946,1,0,10,2,1
74.996011,1.523271,0.046919,3,1,10,1,1
42.808511,1.49888,0.050093,1,1,10,1,1
80.834826,2.519037,0.05703,2,2,10,1,1
66.4292,1.488628,0.068362,1,1,10,0,1
67.551368,2.017021,0.02665,1,1.732051,10,1.414214,1
26.630514,1.282823,0.03643,0,0,10,1,1
64.384268,1.471954,0.028586,0,0,10,1,1
23.050935,1.673759,0.027466,1,2.236068,10,1,1
137.217602,2.66441,0.015948,1,2,10,1,1
91.308511,2.403242,0.009307,1,2,10,1,1
75.591489,1.287512,0.028578,1,1,10,1,1
74.089761,1.794548,0.032453,0,1.414214,10,0,1
96.504163,2.434783,0.000467,0,1.414214,10,1,1
6.628383,1.331956,0.052278,1,1,10,2,1
91.097984,1.848264,0.039512,1,1,10,1,1
25.469267,1.355004,0.003911,0,0,10,1,1
87.350177,2.088652,0.068654,0,1,10,2,1
5.132666,1.450876,0.015068,2,3,10,2,1
9.489997,1.142903,0.045041,0,3,10,0,1
51.421414,1.873027,0.060811,0,1,10,1,1
0.316985,1.106022,0.0099,1,1,10,1,1
64.430132,2.475561,0.013814,1,4.123106,10,1,1
17.064217,1.383752,0.026591,0,2,10,2,1
118.256787,1.865737,0.01518,1,3,10,2,1
61.623325,2.136328,0.026882,0,3,10,1,1
201.094225,2.509878,0.047027,0,0,10,0,1
64.308511,1.968676,0.01125,0,2,10,0,1
